Departure,Arrival,WeeksToDeparture,std_wtd,year,month,day,weekday,week,n_days,passengers load,distance km
ORD,DEN,6.625,4.77318901085,2012,11,27,1,48,15671,32171795.0,1449.0208387501316
MIA,LGA,9.95,6.65285850712,2012,6,16,5,24,15507,18987488.0,1764.8739598115098
BOS,EWR,14.0,9.2111971994,2012,8,27,0,35,15579,14293695.0,322.6185793889856
LAX,JFK,15.612903225799998,11.5460741361,2012,4,13,4,15,15443,31326268.0,3982.9681467053942
EWR,ORD,7.06666666667,4.589843860819999,2012,12,31,0,1,15705,17055993.0,1157.1569390818115
DEN,LAS,8.70588235294,6.3222296885899985,2011,11,25,4,47,15303,25667499.0,991.0640578482363
LAX,DEN,7.176470588239999,5.17488277787,2012,5,2,2,18,15462,31326268.0,1366.9188465950538
ORD,DFW,13.217391304300001,10.5699252674,2012,5,12,5,19,15472,32171795.0,1290.1793707420127
MIA,ATL,14.1923076923,10.4690753394,2012,7,31,1,31,15552,18987488.0,957.5479777622464
ATL,PHL,9.23529411765,7.37842642239,2011,12,5,0,49,15313,44414121.0,1071.0060503652837
DEN,MSP,8.125,5.6789083458,2012,9,17,0,38,15600,25799841.0,1114.7611389199733
DFW,BOS,8.125,5.7023387015,2011,12,29,3,52,15337,27518358.0,2513.21871728724
IAH,LAX,12.4545454545,9.898182963250001,2012,2,17,4,7,15387,19039000.0,2219.3851132122545
DEN,SEA,11.5217391304,7.50072460268,2012,5,27,6,21,15487,25799841.0,1639.3263074748904
LAS,JFK,17.0,11.870266458900002,2012,10,8,0,41,15621,19959651.0,3617.7361768351943
ATL,DTW,8.72222222222,7.15217412898,2012,10,24,2,43,15637,45798928.0,956.6034171320205
BOS,ORD,8.3125,5.81628461018,2012,2,26,6,8,15396,14293695.0,1394.7836892170462
MSP,ORD,9.38888888889,9.02375224478,2012,3,15,3,11,15414,15943878.0,537.7155123098858
ATL,CLT,6.35714285714,5.8652449992400015,2012,9,26,2,39,15609,45798928.0,365.5358230110742
EWR,LAX,12.304347826099999,9.08762786634,2011,11,1,1,44,15279,16814092.0,3949.399531832814
ORD,LGA,8.8,6.2458407213,2013,2,10,6,6,15746,0.0,1179.8340638493225
DTW,ATL,8.833333333330001,7.04815370067,2012,7,11,2,28,15532,15599879.0,956.6034171320205
MIA,ATL,12.0,8.054164464260001,2012,7,10,1,28,15531,18987488.0,957.5479777622464
PHL,ATL,9.42105263158,6.21213677207,2012,9,14,4,37,15597,14589337.0,1071.0060503652837
JFK,LAX,17.3125,13.1919758113,2012,3,25,6,12,15424,24520981.0,3982.9681467053942
DFW,DEN,10.0526315789,7.352049481539999,2011,10,1,5,39,15248,27518358.0,1037.4122012303676
PHX,DEN,8.666666666669999,7.48013241543,2012,8,26,6,34,15578,19560870.0,948.8652266798391
SFO,ATL,9.66666666667,7.243658484169999,2012,12,24,0,52,15698,21284236.0,3442.1540317854965
DEN,PHX,8.0,5.72712842531,2011,12,15,3,50,15323,25667499.0,948.8652266798391
LAS,DEN,10.4545454545,8.145856514510001,2012,12,19,2,51,15693,19959651.0,991.0640578482363
PHX,ORD,13.52,10.012991561,2013,3,2,5,9,15766,0.0,2316.8496979811985
BOS,PHL,6.6428571428600005,4.41339121062,2012,1,6,4,1,15345,14293695.0,451.31106179640426
ATL,LGA,17.1290322581,11.7975758399,2011,12,31,5,52,15339,44414121.0,1225.1078011881866
MIA,LGA,13.041666666700001,9.68853722825,2013,2,4,0,6,15740,0.0,1764.8739598115098
ORD,MSP,7.76470588235,6.31990320105,2012,2,16,3,7,15386,32171795.0,537.7155123098858
ORD,BOS,13.0454545455,9.62871337262,2012,12,30,6,52,15704,32171795.0,1394.7836892170462
MCO,EWR,13.851851851900001,8.83482490229,2011,10,6,3,40,15253,17250415.0,1509.2140580816642
JFK,LAS,15.870967741900001,10.474546722000001,2012,8,21,1,34,15573,24520981.0,3617.7361768351943
MIA,LGA,12.1304347826,8.37368360252,2012,10,5,4,40,15618,18987488.0,1764.8739598115098
EWR,ATL,7.57142857143,5.59827288908,2012,9,7,4,36,15590,17055993.0,1199.5904817483238
ORD,DTW,7.588235294119999,5.85297812581,2011,12,14,2,50,15322,31892301.0,378.2448562948795
LGA,DTW,11.173913043499999,7.08168042406,2012,7,1,6,26,15522,12818717.0,806.1132848932549
MSP,ATL,10.3333333333,8.81842989893,2012,5,7,0,19,15467,15943878.0,1458.8377972587537
ORD,EWR,12.1904761905,9.37346812881,2012,2,24,4,8,15394,32171795.0,1157.1569390818115
ATL,LGA,10.181818181799999,7.4491058181,2011,12,3,5,48,15311,44414121.0,1225.1078011881866
DEN,MSP,11.2380952381,8.41370763638,2012,8,31,4,35,15583,25799841.0,1114.7611389199733
ATL,DEN,11.916666666700001,9.15526299894,2011,12,20,1,51,15328,44414121.0,1944.6376583703777
EWR,BOS,11.7894736842,11.4434792076,2012,1,13,4,2,15352,17055993.0,322.6185793889856
LGA,DTW,13.222222222200001,8.30353647241,2012,1,3,1,1,15342,12818717.0,806.1132848932549
BOS,PHL,5.36363636364,4.056420275880001,2012,1,8,6,1,15347,14293695.0,451.31106179640426
ATL,ORD,11.409090909100001,8.13960974207,2012,7,24,1,30,15545,45798928.0,974.5225568706392
MCO,PHL,14.148148148099999,10.3392593981,2012,7,9,0,28,15530,17159427.0,1385.9131208526271
ORD,DFW,12.44,8.150051124580001,2011,10,12,2,41,15259,31892301.0,1290.1793707420127
ATL,EWR,13.0625,14.762424145999999,2012,2,12,6,6,15382,45798928.0,1199.5904817483238
ATL,LAX,12.2608695652,10.930430380399999,2012,1,20,4,3,15359,45798928.0,3132.523534848407
ORD,SEA,13.090909090899999,11.587797732,2013,1,4,4,1,15709,0.0,2768.641923284091
DEN,LAX,11.916666666700001,7.71174523002,2011,9,13,1,37,15230,25667499.0,1366.9188465950538
EWR,LAX,15.7857142857,11.2820970695,2012,9,21,4,38,15604,17055993.0,3949.399531832814
DFW,BOS,11.4545454545,8.35935331702,2012,5,20,6,20,15480,28022904.0,2513.21871728724
EWR,SFO,9.27777777778,6.658082708969999,2012,2,29,2,9,15399,17055993.0,4128.087796487114
LAS,ORD,14.222222222200001,10.016652800900001,2012,6,3,6,22,15494,19959651.0,2436.841470773542
ATL,BOS,11.208333333299999,7.94535230109,2012,3,25,6,12,15424,45798928.0,1522.1325932392715
LAX,JFK,20.0487804878,13.5516626646,2012,9,17,0,38,15600,31326268.0,3982.9681467053942
MCO,EWR,14.2142857143,8.99529565469,2012,9,9,6,36,15592,17159427.0,1509.2140580816642
EWR,LAX,12.3181818182,10.361955890199999,2012,6,24,6,25,15515,17055993.0,3949.399531832814
ATL,BOS,11.6,10.0650515725,2012,12,15,5,50,15689,45798928.0,1522.1325932392715
PHL,MCO,14.333333333299999,10.370075290900001,2012,12,30,6,52,15704,14589337.0,1385.9131208526271
MIA,ATL,13.346153846199998,10.8108919436,2012,1,29,6,4,15368,18987488.0,957.5479777622464
SFO,DFW,10.0,7.171371656010001,2012,1,12,3,2,15351,21284236.0,2356.682952201651
EWR,LAX,10.1904761905,6.54690039346,2012,5,18,4,20,15478,17055993.0,3949.399531832814
LGA,CLT,9.89473684211,7.673147527739999,2012,11,19,0,47,15663,12818717.0,874.2934288846586
BOS,PHL,9.84210526316,7.28974285398,2011,9,5,0,36,15222,14180730.0,451.31106179640426
LAS,ORD,9.2380952381,6.47228523711,2012,12,26,2,52,15700,19959651.0,2436.841470773542
ORD,LAS,12.44,8.16537404736,2012,10,26,4,43,15639,32171795.0,2436.841470773542
DEN,MSP,8.27777777778,6.44255663132,2012,10,7,6,40,15620,25799841.0,1114.7611389199733
LGA,DFW,8.055555555560003,6.1210554859,2012,11,14,2,46,15658,12818717.0,2234.831514877276
MIA,JFK,16.5161290323,11.445147349400001,2012,8,5,6,31,15557,18987488.0,1753.5587649971123
LAX,DFW,16.2580645161,11.257494516800001,2012,2,4,5,5,15374,31326268.0,1987.4016037900508
BOS,PHL,6.833333333330001,5.92119971464,2012,11,23,4,47,15667,14293695.0,451.31106179640426
ORD,DFW,9.380952380950001,6.6893661170300005,2012,2,10,4,6,15380,32171795.0,1290.1793707420127
ORD,IAH,10.1578947368,8.166756175660003,2012,8,19,6,33,15571,32171795.0,1488.7545277529894
BOS,SFO,13.518518518499999,8.67964183225,2012,7,17,1,29,15538,14293695.0,4351.80157445948
DFW,LAX,15.0333333333,9.82074978995,2011,12,28,2,52,15336,27518358.0,1987.4016037900508
ORD,SEA,10.9523809524,7.996725520339999,2012,12,5,2,49,15679,32171795.0,2768.641923284091
DEN,ATL,12.7272727273,10.4342924472,2012,6,14,3,24,15505,25799841.0,1944.6376583703777
JFK,MCO,13.4444444444,10.685480203500001,2012,3,2,4,9,15401,24520981.0,1519.6778187735383
DEN,LAS,10.8695652174,8.20368181105,2013,2,3,6,5,15739,0.0,991.0640578482363
EWR,SFO,14.8148148148,11.2422179479,2012,6,26,1,26,15517,17055993.0,4128.087796487114
SFO,JFK,10.0,7.68114574787,2012,2,28,1,9,15398,21284236.0,4161.8918990627035
MIA,JFK,15.4642857143,11.289070895899998,2011,11,30,2,48,15308,18342158.0,1753.5587649971123
ATL,LGA,14.1851851852,9.85680958306,2012,8,4,5,31,15556,45798928.0,1225.1078011881866
SFO,LAS,9.9,6.49615270756,2011,11,27,6,47,15305,20056568.0,666.2312617124073
ORD,LAX,15.8214285714,11.2416341616,2012,2,7,1,6,15377,32171795.0,2807.506678346936
IAH,ORD,11.7,8.95662060331,2012,8,21,1,34,15573,19039000.0,1488.7545277529894
BOS,PHL,7.692307692310001,8.625394825599999,2012,11,30,4,48,15674,14293695.0,451.31106179640426
ORD,DEN,12.7142857143,11.6882113993,2012,11,18,6,46,15662,32171795.0,1449.0208387501316
MIA,LGA,12.703703703699999,9.04609909474,2012,2,5,6,5,15375,18987488.0,1764.8739598115098
DEN,MSP,9.352941176469999,7.114608004580001,2011,10,27,3,43,15274,25667499.0,1114.7611389199733
MCO,EWR,10.9523809524,7.51981509398,2012,2,9,3,6,15379,17159427.0,1509.2140580816642
ATL,EWR,7.76470588235,6.09845689257,2013,2,9,5,6,15745,0.0,1199.5904817483238
ORD,BOS,8.2,6.42761897706,2013,2,9,5,6,15745,0.0,1394.7836892170462
DFW,BOS,7.2,4.8579831206,2011,11,15,1,46,15293,27518358.0,2513.21871728724
LAS,JFK,13.0344827586,8.45780602512,2011,9,9,4,36,15226,19872617.0,3617.7361768351943
ATL,EWR,9.35,7.213109410539999,2011,9,5,0,36,15222,44414121.0,1199.5904817483238
BOS,ORD,10.3888888889,9.82876264661,2012,3,3,5,9,15402,14293695.0,1394.7836892170462
MCO,PHL,14.407407407400001,10.8069039872,2013,1,9,2,2,15714,0.0,1385.9131208526271
LAS,DEN,12.0,8.01135557704,2011,12,9,4,49,15317,19872617.0,991.0640578482363
LAX,IAH,13.291666666700001,9.78232286217,2011,11,8,1,45,15286,30528737.0,2219.3851132122545
ORD,DEN,12.1304347826,8.09210809609,2011,9,7,2,36,15224,31892301.0,1449.0208387501316
MIA,LGA,10.25,6.91965164928,2011,9,16,4,37,15233,18342158.0,1764.8739598115098
MIA,ATL,11.4545454545,8.02215546814,2012,7,2,0,27,15523,18987488.0,957.5479777622464
LAS,DFW,13.5714285714,11.421783698599999,2011,11,29,1,48,15307,19872617.0,1698.2098866839724
ORD,ATL,10.6,7.4720531949,2011,9,10,5,36,15227,31892301.0,974.5225568706392
ORD,ATL,12.157894736800001,10.694043814199999,2012,11,10,5,45,15654,32171795.0,974.5225568706392
SFO,JFK,19.3902439024,12.5695625397,2012,8,25,5,34,15577,21284236.0,4161.8918990627035
DFW,DEN,9.78947368421,9.05280157599,2012,2,3,4,5,15373,28022904.0,1037.4122012303676
MIA,ATL,12.653846153800002,9.21712453075,2012,8,22,2,34,15574,18987488.0,957.5479777622464
LAX,EWR,14.1111111111,9.684775257839998,2011,10,21,4,42,15268,30528737.0,3949.399531832814
ORD,ATL,7.13333333333,4.688384837119999,2012,11,26,0,48,15670,32171795.0,974.5225568706392
EWR,SFO,13.2857142857,12.1866437428,2012,12,31,0,1,15705,17055993.0,4128.087796487114
LAS,DFW,9.90476190476,8.20307723909,2013,1,14,0,3,15719,0.0,1698.2098866839724
SFO,SEA,9.61111111111,7.13845335769,2011,11,6,6,44,15284,20056568.0,1091.7844056778617
ATL,DFW,11.6363636364,9.02665605197,2012,7,6,4,27,15527,45798928.0,1177.0654003153188
LAS,DFW,13.086956521700001,10.112607088899999,2012,5,12,5,19,15472,19959651.0,1698.2098866839724
LGA,ORD,7.625,6.74166151627,2013,1,19,5,3,15724,0.0,1179.8340638493225
MCO,ATL,12.086956521700001,8.67553007801,2012,9,12,2,37,15595,17159427.0,648.9623198292838
JFK,LAS,13.346153846199998,8.66691321148,2011,11,1,1,44,15279,23664832.0,3617.7361768351943
ORD,DTW,9.5,8.39841254841,2011,12,9,4,49,15317,31892301.0,378.2448562948795
CLT,ATL,7.533333333330001,5.12510162501,2012,1,26,3,4,15365,20033816.0,365.5358230110742
DFW,ATL,13.0476190476,10.8787691881,2012,8,26,6,34,15578,28022904.0,1177.0654003153188
ORD,LAX,14.4642857143,10.809742323499998,2012,9,22,5,38,15605,32171795.0,2807.506678346936
LAX,JFK,16.9411764706,11.6513523119,2012,4,4,2,14,15434,31326268.0,3982.9681467053942
DEN,SEA,10.1176470588,9.57785435876,2012,1,18,2,3,15357,25799841.0,1639.3263074748904
DFW,ATL,10.1052631579,7.377855280369999,2011,11,4,4,44,15282,27518358.0,1177.0654003153188
LGA,DFW,10.9523809524,7.7425847782,2012,6,16,5,24,15507,12818717.0,2234.831514877276
EWR,ORD,16.740740740699998,13.665207343399999,2012,10,14,6,41,15627,17055993.0,1157.1569390818115
JFK,LAS,14.541666666700001,13.147918223900001,2012,12,12,2,50,15686,24520981.0,3617.7361768351943
ORD,MSP,10.842105263199999,8.207470566469999,2012,1,17,1,3,15356,32171795.0,537.7155123098858
LAX,BOS,9.84210526316,7.22851727454,2012,4,10,1,15,15440,31326268.0,4202.144252918988
MIA,JFK,11.857142857100001,9.29669680201,2011,12,7,2,49,15315,18342158.0,1753.5587649971123
DTW,ORD,9.588235294119999,9.55941174661,2012,3,22,3,12,15421,15599879.0,378.2448562948795
DFW,SFO,11.684210526300001,9.01266165877,2012,2,7,1,6,15377,28022904.0,2356.682952201651
DFW,PHL,11.5,11.1684956067,2012,9,13,3,37,15596,28022904.0,2095.66962946931
SFO,BOS,11.125,8.10427959945,2011,11,23,2,47,15301,20056568.0,4351.80157445948
PHL,ORD,4.63636363636,4.24906406807,2013,3,5,1,10,15769,0.0,1090.5211297631404
PHL,BOS,6.5,4.18330013267,2013,1,29,1,5,15734,0.0,451.31106179640426
SFO,BOS,9.61111111111,7.445005344199999,2013,1,31,3,5,15736,0.0,4351.80157445948
ORD,EWR,14.6785714286,10.3603716916,2012,8,5,6,31,15557,32171795.0,1157.1569390818115
LAX,DFW,11.625,7.287944184389999,2011,9,2,4,35,15219,30528737.0,1987.4016037900508
LAX,ORD,14.642857142899999,9.96740720294,2011,12,7,2,49,15315,30528737.0,2807.506678346936
ATL,MIA,7.0,5.2025634707,2012,2,9,3,6,15379,45798928.0,957.5479777622464
ATL,CLT,10.6956521739,7.67780024491,2011,10,23,6,42,15270,44414121.0,365.5358230110742
ATL,LGA,12.538461538499998,9.73336845796,2012,6,3,6,22,15494,45798928.0,1225.1078011881866
MIA,JFK,17.0,12.526335893199999,2012,7,28,5,30,15549,18987488.0,1753.5587649971123
LAS,DEN,11.333333333299999,8.33266664,2012,12,28,4,52,15702,19959651.0,991.0640578482363
ATL,LAX,13.2727272727,11.621744063,2012,7,25,2,30,15546,45798928.0,3132.523534848407
EWR,ORD,11.142857142899999,8.45745655789,2012,7,19,3,29,15540,17055993.0,1157.1569390818115
LAS,SFO,14.2142857143,9.255057247589999,2011,10,4,1,40,15251,19872617.0,666.2312617124073
PHX,DEN,9.75,6.38151112281,2011,11,17,3,46,15295,19750306.0,948.8652266798391
ATL,ORD,8.42105263158,6.344864848169999,2012,1,4,2,1,15343,45798928.0,974.5225568706392
LAX,ORD,15.575757575799999,10.3290558106,2011,10,25,1,43,15272,30528737.0,2807.506678346936
EWR,MCO,10.909090909100001,8.58519817509,2012,3,5,0,10,15404,17055993.0,1509.2140580816642
DTW,ORD,11.409090909100001,7.713063074510001,2011,9,5,0,36,15222,15716865.0,378.2448562948795
EWR,SFO,13.7407407407,9.19695849638,2011,10,24,0,43,15271,16814092.0,4128.087796487114
PHL,ORD,12.173913043499999,9.99841884733,2012,5,31,3,22,15491,14589337.0,1090.5211297631404
JFK,LAS,18.685714285699998,12.505931365899999,2012,10,17,2,42,15630,24520981.0,3617.7361768351943
DFW,LGA,9.263157894739999,7.70888452273,2011,10,30,6,43,15277,27518358.0,2234.831514877276
LAS,LAX,14.777777777799999,10.9310191422,2012,1,23,0,4,15362,19959651.0,380.1516938938273
EWR,BOS,8.411764705880001,5.87429595281,2012,1,10,1,2,15349,17055993.0,322.6185793889856
DFW,PHL,6.92857142857,4.8272350059,2011,10,1,5,39,15248,27518358.0,2095.66962946931
DTW,ATL,9.05882352941,6.896290563010001,2011,12,19,0,51,15327,15716865.0,956.6034171320205
ORD,PHX,10.285714285700001,6.66440437806,2011,12,17,5,50,15325,31892301.0,2316.8496979811985
PHX,DEN,10.8636363636,8.67012085677,2012,10,10,2,41,15623,19560870.0,948.8652266798391
ORD,EWR,15.5714285714,11.213181963,2011,11,27,6,47,15305,31892301.0,1157.1569390818115
LAS,JFK,14.933333333299998,9.45017180407,2011,12,23,4,51,15331,19872617.0,3617.7361768351943
BOS,LGA,3.0,2.16024689947,2012,10,6,5,40,15619,14293695.0,297.0289816330235
ORD,LAX,12.3636363636,9.05299452981,2012,1,11,2,2,15350,32171795.0,2807.506678346936
LAS,ORD,12.3703703704,8.41312229678,2011,9,14,2,37,15231,19872617.0,2436.841470773542
ATL,ORD,12.052631578900002,11.316034269100001,2012,2,10,4,6,15380,45798928.0,974.5225568706392
LAX,ATL,11.708333333299999,9.08644076617,2011,12,10,5,49,15318,30528737.0,3132.523534848407
LAS,DFW,12.8636363636,11.098242909200001,2012,10,18,3,42,15631,19959651.0,1698.2098866839724
DTW,ORD,11.8,12.297196942100001,2012,3,17,5,11,15416,15599879.0,378.2448562948795
PHL,ORD,8.352941176469999,5.46513010447,2011,12,5,0,49,15313,14883180.0,1090.5211297631404
DFW,PHL,10.0,7.37111479583,2011,9,16,4,37,15233,27518358.0,2095.66962946931
MCO,PHL,15.851851851900001,11.5914547561,2012,10,29,0,44,15642,17159427.0,1385.9131208526271
LGA,DTW,6.5,4.18330013267,2012,1,25,2,4,15364,12818717.0,806.1132848932549
DFW,LGA,8.470588235289997,5.8322127775300014,2012,2,26,6,8,15396,28022904.0,2234.831514877276
SFO,LAS,14.407407407400001,10.8566153504,2013,1,11,4,2,15716,0.0,666.2312617124073
BOS,ORD,12.7619047619,11.2423518976,2012,9,14,4,37,15597,14293695.0,1394.7836892170462
ATL,DEN,9.38888888889,6.54521728295,2011,11,12,5,45,15290,44414121.0,1944.6376583703777
LAS,JFK,10.25,7.26835245213,2012,1,25,2,4,15364,19959651.0,3617.7361768351943
ATL,EWR,10.142857142899999,8.29629865835,2011,11,12,5,45,15290,44414121.0,1199.5904817483238
SFO,ORD,15.6785714286,11.225148919,2011,12,19,0,51,15327,20056568.0,2970.9403880929817
JFK,MIA,16.0344827586,10.801728560799999,2012,11,6,1,45,15650,24520981.0,1753.5587649971123
BOS,LGA,6.833333333330001,5.5075705472899985,2012,6,27,2,26,15518,14293695.0,297.0289816330235
DFW,BOS,9.0,6.58596993616,2011,11,28,0,48,15306,27518358.0,2513.21871728724
DFW,ORD,12.909090909100001,10.2255938978,2012,5,19,5,20,15479,28022904.0,1290.1793707420127
LAX,DFW,16.588235294100002,11.380785633699999,2012,6,24,6,25,15515,31326268.0,1987.4016037900508
MSP,DEN,12.44,8.20609529557,2012,8,10,4,32,15562,15943878.0,1114.7611389199733
LAX,DEN,11.8695652174,8.142505465569997,2011,9,14,2,37,15231,30528737.0,1366.9188465950538
MCO,ATL,13.7931034483,9.46564959036,2012,2,24,4,8,15394,17159427.0,648.9623198292838
EWR,ORD,10.7894736842,9.0834339283,2012,10,13,5,41,15626,17055993.0,1157.1569390818115
SFO,SEA,11.15,8.330508293080001,2011,10,24,0,43,15271,20056568.0,1091.7844056778617
LAX,BOS,16.0344827586,11.6050566522,2012,9,28,4,39,15611,31326268.0,4202.144252918988
SFO,ORD,14.3214285714,9.618860991430001,2012,5,28,0,22,15488,21284236.0,2970.9403880929817
MCO,EWR,14.482758620699999,9.233559481030001,2011,10,11,1,41,15258,17250415.0,1509.2140580816642
BOS,ATL,7.8125,5.34438958161,2012,8,28,1,35,15580,14293695.0,1522.1325932392715
JFK,LAS,16.2258064516,12.497225498499999,2012,11,8,3,45,15652,24520981.0,3617.7361768351943
ATL,MSP,10.2380952381,6.57194614939,2012,1,20,4,3,15359,45798928.0,1458.8377972587537
BOS,LAX,9.89473684211,7.070240738019999,2012,9,12,2,37,15595,14293695.0,4202.144252918988
SFO,DFW,13.7307692308,11.2944506455,2012,10,4,3,40,15617,21284236.0,2356.682952201651
MIA,LGA,15.7741935484,10.3624632767,2012,11,10,5,45,15654,18987488.0,1764.8739598115098
ORD,PHX,12.88,8.69060795725,2011,9,24,5,38,15241,31892301.0,2316.8496979811985
SFO,DFW,13.5,11.013825304000001,2012,10,18,3,42,15631,21284236.0,2356.682952201651
DFW,LAS,10.8636363636,9.36709262484,2011,11,24,3,47,15302,27518358.0,1698.2098866839724
LGA,BOS,6.46153846154,6.75296705919,2012,10,8,0,41,15621,12818717.0,297.0289816330235
PHL,DFW,7.461538461539999,6.07749104778,2013,1,19,5,3,15724,0.0,2095.66962946931
SEA,DEN,10.05,9.28198594902,2012,9,26,2,39,15609,16121123.0,1639.3263074748904
LAX,EWR,11.1818181818,7.55699841923,2012,5,7,0,19,15467,31326268.0,3949.399531832814
DEN,SFO,10.6315789474,8.5193278707,2011,10,19,2,42,15266,25667499.0,1538.142783061649
DEN,SEA,11.4444444444,10.4668789787,2013,2,5,1,6,15741,0.0,1639.3263074748904
MCO,PHL,15.275862069,9.9530919522,2011,11,28,0,48,15306,17250415.0,1385.9131208526271
ATL,LGA,11.88,8.50156848274,2011,10,16,6,41,15263,44414121.0,1225.1078011881866
LAS,DFW,10.142857142899999,6.47522751944,2012,5,20,6,20,15480,19959651.0,1698.2098866839724
ATL,PHL,10.285714285700001,8.038301170910001,2012,8,7,1,32,15559,45798928.0,1071.0060503652837
BOS,LAX,15.2903225806,9.52258210216,2011,10,15,5,41,15262,14180730.0,4202.144252918988
LGA,ATL,14.551724137899999,11.011637373,2012,9,28,4,39,15611,12818717.0,1225.1078011881866
ORD,ATL,8.78947368421,6.7047159801300005,2011,9,5,0,36,15222,31892301.0,974.5225568706392
IAH,ORD,12.4,11.9225571259,2012,12,15,5,50,15689,19039000.0,1488.7545277529894
SEA,LAX,11.1052631579,8.80589913916,2011,11,1,1,44,15279,15971676.0,1534.903426859992
SFO,ORD,14.3103448276,10.5326141385,2012,4,15,6,15,15445,21284236.0,2970.9403880929817
ATL,ORD,10.6956521739,7.83021410719,2012,8,20,0,34,15572,45798928.0,974.5225568706392
LAX,LAS,11.782608695699999,8.09577062276,2012,3,3,5,9,15402,31326268.0,380.1516938938273
BOS,ORD,9.17647058824,7.780065023169999,2012,11,6,1,45,15650,14293695.0,1394.7836892170462
BOS,EWR,8.647058823530001,6.499434364530001,2012,3,11,6,10,15410,14293695.0,322.6185793889856
LAX,SFO,17.696969697,13.222813733499999,2012,12,3,0,49,15677,31326268.0,543.0484494730385
MSP,ATL,13.52,10.8209673012,2013,2,22,4,8,15758,0.0,1458.8377972587537
EWR,SFO,16.3461538462,13.0259504304,2012,8,21,1,34,15573,17055993.0,4128.087796487114
ATL,CLT,8.875,10.588515791499999,2012,5,1,1,18,15461,45798928.0,365.5358230110742
